age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
41.0,Self-emp-not-inc,145678.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,8000.0,0.0,40.0,United-States,>50K
35.0,Private,167890.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,12000.0,0.0,50.0,United-States,>50K
48.0,,,,,,,,,,,,,,>50K
35.0,Self-emp-not-inc,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000.0,0.0,50.0,United-States,>50K
45.0,Federal-gov,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,200.0,40.0,India,>50K
50.0,Self-emp-inc,456789.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,10000.0,0.0,60.0,United-States,>50K
28.0,Private,567890.0,Bachelors,13.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,45.0,United-States,>50K
32.0,Local-gov,678901.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,100.0,55.0,United-States,>50K
40.0,Self-emp-not-inc,789012.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3000.0,0.0,50.0,United-States,>50K
25.0,Private,,,,,,,,,,,,,>50K
35.0,Private,178356.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000.0,0.0,50.0,United-States,>50K
45.0,Self-emp-not-inc,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,20000.0,0.0,60.0,India,>50K
52.0,Federal-gov,189234.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
28.0,Private,156789.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,5000.0,0.0,40.0,United-States,>50K
38.0,Self-emp-inc,198765.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,25000.0,0.0,70.0,United-States,>50K
42.0,Private,167890.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,10000.0,0.0,55.0,Japan,>50K
31.0,Private,,,,,,,,,,,,,>50K
42.0,Self-emp-not-inc,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000.0,1500.0,45.0,United-States,<=50K
28.0,Private,156789.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,Jamaica,<=50K
35.0,Local-gov,345678.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0.0,200.0,35.0,India,<=50K
50.0,Self-emp-not-inc,456789.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,2000.0,0.0,50.0,United-States,<=50K
22.0,Private,567890.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,38.0,United-States,<=50K
38.0,Federal-gov,678901.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,China,<=50K
45.0,Self-emp-not-inc,,,,,,,,,,,,,<=50K
34.0,Private,215646.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Local-gov,178923.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,38.0,United-States,<=50K
45.0,Self-emp-not-inc,312456.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
52.0,Self-emp-inc,189234.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15000.0,0.0,55.0,India,<=50K
29.0,Private,234567.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Federal-gov,156789.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
38.0,Private,,,,,,,,,,,,,<=50K
45.0,Self-emp-inc,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000.0,0.0,50.0,United-States,>50K
52.0,Private,189234.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,20000.0,0.0,45.0,India,>50K
38.0,Federal-gov,156789.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,25000.0,0.0,60.0,United-States,>50K
41.0,Self-emp-not-inc,178901.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,18000.0,0.0,55.0,United-States,>50K
49.0,Private,198765.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
33.0,Local-gov,167890.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,10000.0,0.0,50.0,United-States,>50K
55.0,,,,,,,,,,,,,,>50K
45.0,Self-emp-not-inc,123456.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000.0,2000.0,50.0,United-States,>50K
35.0,Private,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,20000.0,1500.0,45.0,India,>50K
52.0,Self-emp-inc,345678.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50000.0,0.0,60.0,United-States,>50K
28.0,Private,456789.0,Bachelors,13.0,Never-married,Sales,Own-child,Black,Male,10000.0,500.0,40.0,Jamaica,>50K
39.0,Federal-gov,567890.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,25000.0,1000.0,55.0,United-States,>50K
47.0,Self-emp-not-inc,678901.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5000.0,300.0,50.0,Mexico,>50K
33.0,Private,,,,,,,,,,,,,>50K
38.0,Private,215646.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Local-gov,105472.0,Bachelors,13.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,50.0,United-States,<=50K
45.0,Self-emp-not-inc,157843.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
32.0,Private,234156.0,11th,7.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
52.0,Self-emp-inc,178324.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,50.0,India,<=50K
24.0,Private,198765.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
67.0,Self-emp-not-inc,,,,,,,,,,,,,<=50K
42.0,Private,216323.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178.0,0.0,50.0,United-States,<=50K
25.0,Local-gov,152586.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Self-emp-not-inc,88638.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
56.0,Self-emp-inc,234567.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,1156.0,35.0,India,<=50K
29.0,Private,178923.0,Assoc-voc,11.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,38.0,United-States,<=50K
37.0,Federal-gov,245678.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,,,,,,,,,,,,,<=50K
34.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000.0,500.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,345678.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,456789.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,1000.0,200.0,35.0,India,<=50K
52.0,Local-gov,567890.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,3000.0,1000.0,45.0,United-States,<=50K
39.0,Private,678901.0,11th,7.0,Divorced,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,30.0,Cuba,<=50K
61.0,Self-emp-not-inc,789012.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,,,,<=50K
45.0,Self-emp-not-inc,236741.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K
52.0,Self-emp-inc,157374.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999.0,0.0,60.0,India,>50K
38.0,Private,287432.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,20000.0,0.0,45.0,United-States,>50K
61.0,Self-emp-not-inc,189265.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
42.0,Local-gov,178942.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178.0,0.0,50.0,United-States,>50K
36.0,Private,234567.0,Bachelors,13.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,70.0,United-States,>50K
48.0,Self-emp,,,,,,,,,,,,,>50K
42.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000.0,0.0,50.0,United-States,>50K
38.0,Self-emp-not-inc,156789.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,3000.0,0.0,45.0,United-States,>50K
55.0,Local-gov,278901.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,8000.0,0.0,60.0,India,>50K
49.0,Private,345678.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,10000.0,0.0,55.0,United-States,>50K
36.0,Self-emp-not-inc,456789.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,4000.0,0.0,48.0,United-States,>50K
52.0,Federal-gov,567890.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7000.0,0.0,58.0,United-States,>50K
44.0,,,,,,,,,,,,,,>50K
34.0,Private,215646.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
45.0,Self-emp-not-inc,157892.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,345678.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,35.0,India,<=50K
52.0,Local-gov,289456.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
39.0,Private,198765.0,Bachelors,13.0,Divorced,Tech-support,Unmarried,Black,Female,0.0,0.0,38.0,United-States,<=50K
23.0,Private,123456.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
61.0,Self-emp-not-inc,167890.0,,,,,,,,,,,,<=50K
34.0,Private,235678.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,145678.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,198765.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
52.0,Federal-gov,267890.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,45.0,India,<=50K
39.0,Local-gov,178901.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
23.0,Private,234567.0,11th,7.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,25.0,Cuba,<=50K
61.0,Self-emp-not-inc,156.0,,,,,,,,,,,,<=50K
34.0,Private,287931.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,189412.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,98765.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,1500.0,35.0,United-States,<=50K
52.0,Self-emp-inc,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15000.0,0.0,60.0,India,>50K
23.0,Private,156789.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
39.0,Federal-gov,345678.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,,,,,,,,<=50K
34.0,Private,218341.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2500.0,1500.0,45.0,United-States,<=50K
42.0,Self-emp-not-inc,157852.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,123456.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,35.0,India,<=50K
55.0,Local-gov,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,234567.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,Canada,<=50K
37.0,Self-emp-not-inc,456789.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
45.0,Private,567.0,,,,,,,,,,,,<=50K
45.0,Self-emp-not-inc,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,5000.0,0.0,50.0,United-States,>50K
52.0,Self-emp-inc,456789.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15000.0,0.0,60.0,India,>50K
38.0,Private,345678.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20000.0,0.0,55.0,United-States,>50K
48.0,Federal-gov,567890.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,10000.0,0.0,45.0,United-States,>50K
41.0,Self-emp-not-inc,678901.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,8000.0,0.0,50.0,Canada,>50K
55.0,Self-emp-inc,789012.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,25000.0,0.0,65.0,United-States,>50K
36.0,,,,,,,,,,,,,,>50K
34.0,Private,215647.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Local-gov,178932.0,Some-college,10.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,98765.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
52.0,Self-emp-inc,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5000.0,1500.0,50.0,India,<=50K
23.0,Private,156789.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,38.0,United-States,<=50K
39.0,Federal-gov,267890.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
29.0,Private,,,,,,,,,,,,,<=50K
34.0,Private,219843.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,156789.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,345678.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,38.0,United-States,<=50K
52.0,Self-emp-not-inc,267890.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,35.0,India,<=50K
23.0,Private,123456.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
38.0,Local-gov,345678.0,Assoc-voc,11.0,Divorced,Protective-serv,Unmarried,Black,Male,0.0,,,,<=50K
34.0,Private,189412.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,234156.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,156789.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,38.0,India,<=50K
52.0,Self-emp-inc,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15000.0,0.0,60.0,United-States,<=50K
39.0,Federal-gov,267890.0,Bachelors,13.0,Divorced,Protective-serv,Unmarried,Black,Female,0.0,0.0,40.0,Cuba,<=50K
23.0,Private,123456.0,11th,7.0,Never-married,Sales,Own,,,,,,,<=50K
38.0,Private,215646.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Self-emp-not-inc,89814.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,338409.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,132870.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,122368.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
25.0,Private,188330.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0.0,0.0,50.0,United-States,<=50K
61.0,Self-emp-not-inc,,,,,,,,,,,,,<=50K
34.0,Private,189778.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,2174.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,234567.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,<=50K
28.0,Private,123456.0,Some-college,10.0,Never-married,Tech-support,Own-child,Black,Female,0.0,0.0,38.0,United-States,<=50K
52.0,Federal-gov,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States,<=50K
39.0,Local-gov,456789.0,Bachelors,13.0,Divorced,Protective-serv,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,567890.0,11th,7.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
,,,,,,,,,,,,,,<=50K
34.0,Self-emp-not-inc,287234.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Private,145923.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,35.0,United-States,<=50K
52.0,Self-emp-not-inc,234156.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
41.0,Local-gov,189234.0,Assoc-voc,11.0,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K
23.0,Private,98765.0,11th,7.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,38.0,United-States,<=50K
67.0,Self-emp-not-inc,456789.0,Masters,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
39.0,Private,,,,,,,,,,,,,<=50K
45.0,Self-emp-not-inc,120456.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000.0,2000.0,50.0,United-States,>50K
32.0,Private,234567.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,5000.0,1000.0,45.0,India,>50K
52.0,Self-emp-inc,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20000.0,3000.0,60.0,Canada,>50K
38.0,Federal-gov,456789.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,10000.0,1500.0,55.0,Jamaica,>50K
29.0,Private,567890.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,8000.0,500.0,40.0,United-States,>50K
47.0,Self-emp-not-inc,678901.0,HS-grad,9.0,Married-civ,,,,,,,,,>50K
34.0,Self-emp-not-inc,345678.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000.0,0.0,45.0,United-States,<=50K
28.0,Private,123456.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,<=50K
45.0,Local-gov,567890.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,50.0,Jamaica,<=50K
52.0,Self-emp-not-inc,234567.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,1000.0,500.0,35.0,United-States,<=50K
39.0,Private,456789.0,Bachelors,13.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,38.0,Germany,<=50K
27.0,Private,345678.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
61.0,Self-emp-not-inc,567.0,,,,,,,,,,,,<=50K
34.0,Private,189412.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,234567.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,156789.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000.0,0.0,45.0,United-States,<=50K
52.0,Federal-gov,345678.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,35.0,India,<=50K
23.0,Private,456789.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
38.0,Self-emp-inc,567890.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,5000.0,0.0,60.0,United-States,<=50K
41.0,Private,,,,,,,,,,,,,<=50K
34.0,Self-emp-not-inc,141582.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2000.0,0.0,50.0,India,<=50K
28.0,Private,178923.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Female,0.0,0.0,35.0,Cuba,<=50K
55.0,Self-emp-not-inc,345678.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1500.0,45.0,United-States,<=50K
38.0,Local-gov,289012.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,156789.0,Bachelors,13.0,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,0.0,,,,<=50K
34.0,Private,123456.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,234567.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Private,345678.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,35.0,United-States,<=50K
52.0,Federal-gov,456789.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,India,<=50K
39.0,Local-gov,567890.0,Doctorate,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K
23.0,Private,678901.0,11th,7.0,Never-married,Sales,Own-child,White,Male,,,,,<=50K
34.0,Private,215646.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-not-inc,157892.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,50.0,India,<=50K
28.0,Private,234567.0,Some-college,10.0,Never-married,Tech-support,Own-child,Black,Female,0.0,0.0,38.0,United-States,<=50K
52.0,Local-gov,189234.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States,<=50K
39.0,Private,198765.0,Assoc-voc,11.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
23.0,Private,145678.0,11th,7.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,30.0,United-States,<=50K
61.0,Self-emp-not-inc,234567.0,,,,,,,,,,,,<=50K
42.0,Private,234567.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Self-emp-not-inc,145678.0,Some-college,10.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Local-gov,234567.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
52.0,Self-emp-inc,345678.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5000.0,0.0,60.0,India,<=50K
24.0,Private,123456.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
38.0,Federal-gov,456789.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
29.0,Private,,,,,,,,,,,,,<=50K
34.0,Private,189456.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Self-emp-not-inc,234567.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2000.0,0.0,50.0,United-States,<=50K
28.0,Private,156789.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,35.0,United-States,<=50K
55.0,Local-gov,198765.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,1500.0,45.0,India,<=50K
39.0,Private,212345.0,Bachelors,13.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K
47.0,Self-emp-not-inc,178901.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,,,,,,,,<=50K
34.0,Private,215647.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Self-emp-not-inc,157489.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
28.0,Local-gov,234156.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,38.0,United-States,<=50K
