age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
30,Private,142503,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,-5,0,40,Philippines,<=50K
43,Local-gov,304082,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-23,0,40,United-States,>50K
22,Private,42612,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,3590,1,40,United-States,<=50K
29,State-gov,280949,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,-12,1,40,United-States,<=50K
55,Private,224087,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-18,1,62,United-States,>50K
28,State-gov,52336,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,-27,0,40,United-States,<=50K
23,Self-emp-inc,171497,Prof-school,10,Widowed,Priv-house-serv,Not-in-family,White,Female,15093,0,35,United-States,<=50K
36,?,307154,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,7398,0,18,United-States,>50K
31,Self-emp-inc,106914,Prof-school,16,Divorced,Prof-specialty,Not-in-family,White,Male,7578,0,59,United-States,<=50K
31,Private,85252,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,-6,2217,40,United-States,<=50K
29,State-gov,30145,HS-grad,9,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,-22,0,40,United-States,<=50K
43,Private,123287,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,40,United-States,>50K
32,State-gov,193080,HS-grad,9,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,-30,1,40,United-States,<=50K
70,Private,163682,1st-4th,2,Widowed,Craft-repair,Not-in-family,White,Female,26,0,40,El-Salvador,<=50K
19,?,55729,9th,4,Never-married,?,Wife,Other,Male,25,0,12,Mexico,<=50K
24,Private,428455,Assoc-acdm,9,Never-married,Machine-op-inspct,Unmarried,White,Female,19,1,40,United-States,<=50K
76,Private,149543,Bachelors,13,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,16,1,40,Poland,<=50K
43,Local-gov,238567,7th-8th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,0,40,United-States,>50K
42,Private,236365,10th,6,Never-married,Other-service,Not-in-family,White,Male,3425,-1,40,United-States,<=50K
17,State-gov,40301,12th,9,Never-married,Sales,Own-child,White,Female,7,0,27,?,<=50K
24,Local-gov,187045,HS-grad,9,Married-spouse-absent,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,9,0,40,United-States,<=50K
73,Self-emp-inc,252186,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,-5,1844,40,Taiwan,>50K
53,Private,185594,9th,5,Married-civ-spouse,Other-service,Unmarried,White,Female,-15,0,40,United-States,<=50K
23,Local-gov,50454,12th,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-17,1,50,United-States,<=50K
46,Local-gov,245890,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,-4,0,40,United-States,<=50K
34,Self-emp-inc,175785,HS-grad,9,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,-11,0,25,United-States,<=50K
35,Private,199926,Some-college,10,Separated,Sales,Not-in-family,Black,Male,12,0,31,United-States,<=50K
30,Self-emp-not-inc,180314,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,12,1,40,United-States,<=50K
45,Private,180255,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,19,0,40,Puerto-Rico,<=50K
31,?,246353,Bachelors,10,Never-married,?,Not-in-family,White,Female,-24,1,40,United-States,<=50K
32,Self-emp-inc,50293,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,18,1,40,United-States,>50K
20,?,177721,Some-college,10,Never-married,?,Not-in-family,White,Female,-7,-1,40,United-States,<=50K
28,Private,140416,Some-college,9,Married-spouse-absent,Other-service,Own-child,White,Male,3532,0,40,United-States,<=50K
41,Private,258529,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,-1,1,44,Scotland,<=50K
44,Private,216091,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,-13,1,40,United-States,<=50K
55,Self-emp-not-inc,306686,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-24,1,40,Guatemala,<=50K
27,Federal-gov,269529,Assoc-acdm,13,Never-married,Craft-repair,Not-in-family,White,Male,3298,1,40,United-States,<=50K
36,Private,121927,10th,6,Divorced,Sales,Not-in-family,White,Female,22,0,20,United-States,<=50K
29,Private,215661,12th,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,3,1,100,?,>50K
36,Private,163407,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Female,-5,0,40,United-States,<=50K
57,Local-gov,155813,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,14769,0,40,United-States,>50K
43,State-gov,107235,Prof-school,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,14559,1815,40,United-States,>50K
41,Private,174890,HS-grad,9,Separated,Sales,Unmarried,White,Female,-6,0,40,United-States,<=50K
67,Private,359703,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,White,Male,-9,0,50,Hong,<=50K
57,Private,99911,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,10,1,40,United-States,<=50K
57,Private,243800,9th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,2607,1,40,United-States,<=50K
40,Self-emp-not-inc,31645,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,1,50,United-States,<=50K
31,Private,257292,Prof-school,15,Never-married,Craft-repair,Not-in-family,White,Male,32,0,44,United-States,>50K
29,Local-gov,112810,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,-9,1813,40,Philippines,<=50K
35,Self-emp-inc,159519,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,-13,1835,50,United-States,>50K
59,Self-emp-not-inc,120549,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7667,0,50,United-States,>50K
32,State-gov,315205,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,-46,1,45,United-States,<=50K
41,Private,284427,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,13,0,50,United-States,>50K
38,State-gov,232385,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7054,0,51,United-States,>50K
29,Private,167490,7th-8th,3,Never-married,Craft-repair,Not-in-family,White,Male,3,0,40,El-Salvador,<=50K
27,Private,187696,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,-5,1,40,United-States,<=50K
24,Private,206883,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,3232,1,40,United-States,<=50K
39,Private,232518,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,5,0,40,United-States,<=50K
21,Federal-gov,551578,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,-4,0,40,United-States,<=50K
50,Private,305046,9th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,3120,0,40,United-States,<=50K
34,Local-gov,143909,Assoc-voc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,-29,0,40,United-States,<=50K
65,Local-gov,184514,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,3,0,70,United-States,<=50K
66,?,75113,Assoc-voc,11,Married-civ-spouse,?,Own-child,White,Female,3951,0,17,United-States,>50K
36,State-gov,207650,HS-grad,9,Divorced,Transport-moving,Other-relative,White,Female,-3,1,40,United-States,<=50K
37,Private,295495,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,4,0,40,United-States,<=50K
44,State-gov,139573,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15039,1,73,United-States,>50K
34,Private,156553,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,-8,1,40,United-States,<=50K
66,Private,182425,Doctorate,15,Married-civ-spouse,Craft-repair,Husband,White,Male,-2,0,50,United-States,<=50K
30,Private,166263,11th,7,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,3670,-1,40,Philippines,<=50K
60,Private,361557,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Male,23,0,40,United-States,<=50K
37,Federal-gov,162860,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,7416,1,40,United-States,>50K
41,Private,178016,Some-college,10,Widowed,Handlers-cleaners,Not-in-family,Black,Female,24,0,40,United-States,<=50K
57,Self-emp-not-inc,118919,11th,7,Divorced,Sales,Not-in-family,White,Female,3197,-1,40,United-States,<=50K
31,Private,228690,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Male,-10,0,45,United-States,<=50K
30,Private,130135,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-3,1886,40,United-States,>50K
67,Private,205207,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8,1,50,United-States,>50K
28,State-gov,38707,Assoc-voc,10,Divorced,Tech-support,Not-in-family,White,Female,-6,1,40,United-States,<=50K
51,Local-gov,233344,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,7,1,40,United-States,<=50K
59,Federal-gov,317436,Some-college,10,Separated,Craft-repair,Not-in-family,Black,Female,13,0,40,United-States,<=50K
52,Private,48221,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,-9,0,40,United-States,<=50K
29,Private,379648,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,-26,1,40,Jamaica,<=50K
19,Local-gov,186568,11th,7,Divorced,Other-service,Unmarried,White,Female,6,-1,24,United-States,<=50K
24,Self-emp-inc,184793,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-7,1,21,United-States,>50K
30,Private,291918,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
78,Private,118884,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,23,1,49,United-States,<=50K
24,Private,256519,11th,4,Separated,Farming-fishing,Not-in-family,White,Female,1,0,30,United-States,<=50K
42,Private,194726,Assoc-acdm,12,Separated,Sales,Not-in-family,White,Male,0,-1,40,United-States,<=50K
47,Private,192715,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,8,0,40,United-States,<=50K
21,State-gov,170059,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,-10,1,40,United-States,>50K
73,?,237325,5th-6th,2,Married-civ-spouse,?,Husband,White,Male,4,0,40,Italy,<=50K
71,?,258024,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,-28,0,40,United-States,<=50K
42,Private,282588,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-25,0,40,United-States,>50K
57,Self-emp-not-inc,229302,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,29,0,50,United-States,>50K
38,State-gov,196501,Masters,14,Divorced,Protective-serv,Not-in-family,White,Male,-16,1833,40,United-States,>50K
64,Private,106358,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,-5,2,40,United-States,<=50K
56,Local-gov,204360,Some-college,15,Married-civ-spouse,Sales,Husband,White,Male,7249,0,40,United-States,>50K
68,Self-emp-not-inc,103290,7th-8th,7,Widowed,Other-service,Not-in-family,White,Female,3458,0,13,United-States,<=50K
39,Private,208058,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-6,0,58,United-States,>50K
53,?,159257,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,8,0,23,United-States,<=50K
54,Private,126321,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,6,-1,40,Thailand,<=50K
59,?,414514,Some-college,10,Married-civ-spouse,?,Husband,White,Female,-7,0,10,United-States,<=50K
44,Local-gov,172220,Preschool,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,7771,0,40,United-States,>50K
21,Private,218896,Some-college,10,Never-married,Sales,Not-in-family,White,Female,-1,1,30,United-States,<=50K
31,State-gov,162158,Masters,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-12,0,40,Greece,<=50K
53,Self-emp-inc,286501,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-4,1,44,United-States,<=50K
47,Private,269006,HS-grad,9,Divorced,?,Other-relative,Other,Male,-12,0,40,United-States,<=50K
46,Private,184486,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15484,1786,50,United-States,>50K
23,Private,197001,Some-college,10,Never-married,Sales,Not-in-family,White,Female,9,1873,36,United-States,<=50K
30,Private,319657,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,-4,-1,25,United-States,<=50K
18,?,179032,HS-grad,9,Never-married,?,Own-child,White,Male,2,1,40,United-States,<=50K
49,Private,159803,1st-4th,3,Separated,Other-service,Not-in-family,White,Male,1,0,37,United-States,<=50K
66,Self-emp-not-inc,94367,HS-grad,5,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,-21,1,40,Philippines,<=50K
45,Local-gov,251603,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-12,1,40,Yugoslavia,>50K
26,Federal-gov,167067,Assoc-acdm,10,Never-married,Adm-clerical,Unmarried,White,Female,-14,1,40,United-States,<=50K
20,?,225431,HS-grad,9,Never-married,?,Own-child,White,Male,12,0,40,United-States,<=50K
35,Private,536813,Some-college,10,Divorced,Other-service,Not-in-family,Black,Male,-14,0,40,United-States,<=50K
33,Private,45097,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,16,1,40,United-States,<=50K
36,State-gov,159866,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,4292,0,40,United-States,<=50K
47,Self-emp-inc,158579,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-8,1,50,United-States,>50K
34,Private,170819,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,3786,1,59,United-States,<=50K
50,Private,203048,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,-14,0,40,United-States,<=50K
30,Private,175327,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,19,1881,50,United-States,<=50K
17,?,152361,HS-grad,9,Never-married,?,Own-child,White,Female,-10,0,14,United-States,<=50K
38,State-gov,266043,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,16,-1,50,United-States,<=50K
37,Private,126490,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-16,0,40,Yugoslavia,<=50K
42,Private,314132,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-15,1,40,United-States,>50K
28,Private,284608,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,-6,1,40,Philippines,<=50K
25,Private,175356,12th,14,Never-married,Sales,Other-relative,White,Female,18,-1,58,United-States,<=50K
36,Federal-gov,379186,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Female,2,0,40,United-States,<=50K
38,Private,222583,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,-28,0,40,United-States,<=50K
19,Never-worked,217257,HS-grad,9,Never-married,?,Not-in-family,White,Male,-14,1,7,United-States,<=50K
36,Private,129014,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,-1,40,United-States,<=50K
79,Private,126683,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-7,1883,40,Philippines,>50K
37,Federal-gov,164418,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Male,-5,0,40,United-States,<=50K
36,Private,536841,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,-28,1703,31,United-States,<=50K
15,Private,183118,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Female,4103,0,31,?,<=50K
45,Private,281186,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,-10,0,50,United-States,<=50K
51,Private,341985,Some-college,10,Married-spouse-absent,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,3,0,11,Vietnam,<=50K
25,Self-emp-not-inc,194104,Bachelors,7,Never-married,Sales,Not-in-family,White,Male,-15,0,45,United-States,<=50K
78,Self-emp-inc,118613,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,14985,1881,50,United-States,>50K
55,Private,223440,Prof-school,6,Married-civ-spouse,Protective-serv,Husband,White,Male,-11,-1,40,United-States,<=50K
19,?,243400,1st-4th,4,Never-married,?,Own-child,White,Male,24,0,40,United-States,<=50K
35,Federal-gov,23395,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,4023,0,40,United-States,>50K
46,Local-gov,233461,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,-14,1,40,United-States,<=50K
32,Federal-gov,250272,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,7492,0,40,United-States,<=50K
21,State-gov,37593,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,-7,1769,37,United-States,<=50K
32,Self-emp-inc,181226,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,-1,40,India,<=50K
34,Private,198195,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,White,Female,-6,0,46,Italy,<=50K
32,Private,31624,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,-9,1883,40,United-States,<=50K
45,Private,71442,HS-grad,3,Never-married,Farming-fishing,Husband,White,Male,-10,0,23,United-States,<=50K
39,Local-gov,140214,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7569,0,45,United-States,>50K
58,Local-gov,237091,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15111,-1,59,United-States,>50K
39,Private,165155,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,15,0,40,Cuba,>50K
34,Private,216691,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7458,0,45,United-States,>50K
27,Federal-gov,245419,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,-5,1,40,Ireland,<=50K
20,State-gov,178729,Some-college,10,Never-married,Other-service,Own-child,White,Male,3332,1,15,United-States,<=50K
24,Private,357825,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
67,Local-gov,200010,Masters,13,Separated,Prof-specialty,Not-in-family,Black,Female,2,1,50,United-States,>50K
35,Private,251056,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,11,0,30,United-States,<=50K
31,Self-emp-inc,182279,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,-14,1,50,United-States,<=50K
31,Private,125988,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,3,1,40,United-States,<=50K
56,Private,174478,Masters,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,14716,1,50,United-States,>50K
55,?,209791,Some-college,10,Never-married,?,Not-in-family,White,Female,-10,1795,36,United-States,<=50K
23,Private,247084,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Female,3,0,14,United-States,<=50K
39,State-gov,171088,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7824,1,75,United-States,>50K
38,Private,219022,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,-7,-1,40,Poland,<=50K
20,Private,292980,Some-college,10,Never-married,Sales,Not-in-family,White,Male,8,0,13,United-States,<=50K
29,Self-emp-not-inc,173529,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Female,-4,0,24,United-States,<=50K
26,Private,151246,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,12,0,27,United-States,<=50K
35,Local-gov,219891,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1,1816,40,United-States,>50K
30,Private,133842,11th,11,Divorced,Sales,Unmarried,White,Female,-12,1803,45,United-States,<=50K
19,Private,201137,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-2,0,59,United-States,<=50K
59,Self-emp-not-inc,437659,11th,6,Never-married,Adm-clerical,Not-in-family,White,Female,8,1,40,United-States,<=50K
28,Private,216587,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,3,0,40,United-States,<=50K
31,Private,82483,Masters,14,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,12,1,40,Vietnam,>50K
21,Private,397942,1st-4th,3,Never-married,Craft-repair,Not-in-family,White,Male,-2,0,64,Mexico,<=50K
32,Self-emp-not-inc,32326,1st-4th,9,Divorced,Transport-moving,Not-in-family,White,Male,7,0,63,United-States,<=50K
69,Local-gov,243582,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,12,0,40,United-States,>50K
32,Private,229253,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,-5,1,23,United-States,<=50K
35,Private,217669,Some-college,10,Widowed,Sales,Unmarried,White,Female,9,0,40,United-States,<=50K
25,Private,178071,11th,5,Divorced,Craft-repair,Not-in-family,White,Female,3723,0,40,United-States,<=50K
48,Self-emp-inc,254863,Some-college,4,Separated,Sales,Not-in-family,White,Male,15,0,31,United-States,<=50K
67,Self-emp-not-inc,43091,10th,7,Married-civ-spouse,Sales,Husband,White,Male,-6,0,40,United-States,<=50K
23,Private,236340,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-19,1,40,United-States,<=50K
33,State-gov,97666,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,3,0,66,United-States,<=50K
31,Private,113959,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,-12,1,44,United-States,<=50K
30,State-gov,108770,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,18,1,50,United-States,<=50K
38,Self-emp-not-inc,216833,9th,13,Divorced,Craft-repair,Not-in-family,White,Male,3337,1,57,United-States,<=50K
64,?,204037,10th,6,Married-AF-spouse,?,Not-in-family,Black,Female,-29,-1,11,United-States,<=50K
18,Private,181928,HS-grad,7,Never-married,Sales,Other-relative,White,Female,14,1,59,United-States,<=50K
21,?,108747,Some-college,10,Never-married,?,Not-in-family,White,Male,5,1,13,United-States,<=50K
43,Private,270480,10th,5,Divorced,Machine-op-inspct,Not-in-family,Black,Male,-2,1,40,United-States,<=50K
38,Federal-gov,217901,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,-13,0,40,United-States,<=50K
25,Private,110608,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,1,0,40,United-States,<=50K
35,Private,60658,12th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,-12,0,50,United-States,<=50K
26,Local-gov,121107,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,-17,1822,40,?,<=50K
38,Private,197673,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,-2,0,50,United-States,<=50K
20,State-gov,171845,Some-college,10,Never-married,Other-service,Not-in-family,Other,Female,-7,1,40,Dominican-Republic,<=50K
27,Private,141125,1st-4th,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,-17,0,40,Puerto-Rico,<=50K
22,Private,196650,12th,8,Separated,Sales,Not-in-family,White,Female,28,0,24,United-States,<=50K
54,Private,243433,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,50,United-States,>50K
37,Private,189078,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,19,0,45,United-States,<=50K
58,Self-emp-inc,224623,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,14840,0,40,United-States,>50K
63,Local-gov,207625,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Male,9,0,40,United-States,>50K
37,Private,390031,Some-college,10,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,-5,-1,31,Vietnam,<=50K
41,State-gov,202294,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7244,1,50,United-States,>50K
21,?,310975,11th,7,Married-civ-spouse,?,Other-relative,White,Female,-6,0,27,Germany,<=50K
35,State-gov,89582,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,13,0,60,United-States,>50K
51,Self-emp-not-inc,30386,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,-7,0,40,United-States,<=50K
28,?,175915,HS-grad,9,Never-married,?,Not-in-family,White,Female,12,-1,40,United-States,<=50K
48,Self-emp-not-inc,143757,Some-college,10,Divorced,Priv-house-serv,Not-in-family,White,Female,3436,0,44,United-States,<=50K
76,Never-worked,110638,7th-8th,3,Married-civ-spouse,?,Wife,White,Female,3,1,12,United-States,<=50K
26,Private,190920,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,6,0,40,United-States,<=50K
32,Private,198798,5th-6th,3,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Male,3103,1,40,Mexico,<=50K
21,Self-emp-not-inc,80572,11th,7,Never-married,Other-service,Not-in-family,White,Male,18,1,21,United-States,<=50K
35,Private,282217,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,-14,1,60,United-States,<=50K
41,Self-emp-not-inc,213120,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,14919,1,49,United-States,>50K
30,Private,261733,11th,7,Never-married,Sales,Not-in-family,White,Female,-10,1,40,United-States,<=50K
43,Private,522291,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-4,0,40,United-States,<=50K
29,?,193762,HS-grad,9,Married-AF-spouse,?,Wife,Black,Female,2862,-1,40,United-States,<=50K
24,Private,197410,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,-13,0,40,United-States,<=50K
22,Private,41622,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,-28,1923,40,United-States,<=50K
28,Local-gov,230577,11th,7,Never-married,Craft-repair,Not-in-family,Black,Female,-10,0,40,United-States,<=50K
27,Private,181941,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,11,0,40,United-States,<=50K
34,Private,322743,10th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,3410,0,40,Cambodia,<=50K
30,Private,153491,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,-2,1,40,United-States,<=50K
62,?,322290,Assoc-acdm,13,Married-civ-spouse,?,Husband,White,Male,16,0,40,United-States,<=50K
52,Local-gov,142691,Bachelors,6,Separated,Sales,Unmarried,White,Female,7,0,40,United-States,<=50K
30,Local-gov,261791,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,7247,1,40,Trinadad&Tobago,<=50K
25,Private,164618,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,16,1,40,United-States,<=50K
35,Local-gov,178167,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,16,0,50,United-States,>50K
58,Self-emp-inc,224762,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,1,92,United-States,>50K
60,Private,199429,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-7,0,40,Taiwan,>50K
53,Federal-gov,207676,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7526,0,40,United-States,>50K
36,Private,360697,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,-1,1898,31,United-States,<=50K
29,Self-emp-inc,258227,Masters,14,Widowed,Craft-repair,Not-in-family,White,Male,3,0,40,United-States,<=50K
29,Self-emp-not-inc,237958,Bachelors,13,Divorced,Priv-house-serv,Not-in-family,White,Female,-25,1,40,United-States,<=50K
41,Self-emp-inc,125946,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,22,1910,40,United-States,<=50K
